gauge_id,num_dams,res_store_sum,n_dams,first_dam_year,last_dam_year,total_storage,reservoir_index,irrigation_frac,hydroelec_frac,drinking_frac,flood_frac,overflow_frac,navigation_frac,tailing_frac,pop_density_2000,pop_density_2005,pop_density_2010,pop_density_2015,pop_density_2020,urban_frac_1985,urban_frac_1995,urban_frac_2005,crops_frac_1985,crops_frac_1995,crops_frac_2005
15021,15,4343.13,17,1895.0,1997.0,9434292000.0,1.349736228,0.208333333,0.666666667,0.0,0.0,0.041666667,0.0,0.041666667,203.6846797,199.7984247,195.2711217,193.2610396,195.8014442,0.002112237,0.002114637,0.002131439,0.004634919,0.004634919,0.004610916
15022,1,433.0,1,1986.0,1986.0,524000000.0,0.367663754,0.25,0.25,0.0,0.0,0.0,0.25,0.0,371.1758764,378.5642635,386.4015105,390.5187436,399.6149227,0.022253231,0.033147278,0.041446338,0.007972647,0.007972647,0.007442225
15023,0,0.0,1,1979.0,1979.0,97500000.0,0.025819032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.1830482,248.4445971,263.6528334,234.8814433,208.2188549,0.008406328,0.01213112,0.011991789,0.022404488,0.012892798,0.014917748
15024,1,0.0,1,1983.0,1983.0,70872400.0,0.040568296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.8103748,553.7417026,583.7043517,631.1976865,681.6993054,0.0,0.0,0.0,0.076552549,0.076541773,0.075862886
15026,2,499.13,2,1976.0,1994.0,2033600000.0,0.41058919,0.25,0.5,0.0,0.0,0.0,0.25,0.0,580.0481953,599.3029742,614.9850696,625.3664046,631.0117358,0.022459161,0.022694159,0.03032826,0.041896909,0.040157919,0.038022788
15030,0,0.0,0,,,0.0,0.0,,,,,,,,288.6485781,290.4832513,290.5630686,278.9079202,277.5879745,0.03371267,0.062424271,0.065691003,0.033011808,0.030077689,0.031621962
15031,2,0.0,1,1895.0,1895.0,443230000.0,2.696234547,0.5,0.5,0.0,0.0,0.0,0.0,0.0,85.68725401,85.63155519,78.12292243,90.51175971,93.95211628,0.0,0.0,0.0,0.0,0.0,0.0
15032,0,0.0,0,,,0.0,0.0,,,,,,,,116.1292208,115.2108683,114.878448,123.5241406,128.7234757,0.006523248,0.006523248,0.006689799,0.350284525,0.341068702,0.344594032
16001,2,2627.0,5,1980.0,1982.0,147340000.0,0.222663272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.4832262,253.0101075,261.8875202,282.1633006,299.429253,0.002822845,0.002822845,0.00277564,0.439745472,0.431645133,0.415897622
16004,3,0.0,3,1983.0,1998.0,217560000.0,0.07700407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59996665,95.52229943,103.0783328,110.0282614,117.4894397,0.000470833,0.000540744,0.000657739,0.200801557,0.285227555,0.328949358
16007,4,0.0,6,1974.0,2000.0,228410000.0,0.082560507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.22213992,101.2558469,109.4676776,116.533023,123.8251007,0.000787646,0.000848907,0.00097518,0.225858034,0.303437386,0.347979376
16012,11,9938.53,15,1894.0,2003.0,237814000.0,0.102040912,0.555555556,0.0,0.0,0.222222222,0.0,0.037037037,0.037037037,232.389977,245.9960887,260.7295594,277.2467489,294.5940933,0.003160898,0.003160898,0.003648603,0.432025151,0.456400535,0.465956737
16014,5,3875.0,8,1908.0,2007.0,419497000.0,0.167823821,0.857142857,0.142857143,0.0,0.0,0.0,0.0,0.0,224.4014931,232.3137771,240.7186581,251.1010334,261.8554061,0.003308286,0.00379264,0.004065499,0.459702791,0.485574052,0.492208158
17001,0,0.0,0,,,0.0,0.0,,,,,,,,173.3616623,187.7767281,223.8707626,228.8966885,250.164699,0.0,0.0,0.0,0.147141962,0.215261436,0.253804915
17003,0,0.0,0,,,0.0,0.0,,,,,,,,354.8484963,376.4979627,395.6694122,419.3576004,440.6753981,0.005829851,0.005829851,0.005991791,0.651062266,0.662152062,0.635824307
17005,3,908.264,8,1997.0,2009.0,45513710.0,0.211165803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,397.5182364,424.5935278,456.5178984,489.4046305,524.6760404,0.009322555,0.009322555,0.009414562,0.564542241,0.567062987,0.55422528
17006,2,315.54,5,1940.0,1996.0,27011000.0,0.04737837,0.833333333,0.0,0.0,0.0,0.0,0.0,0.0,904.2941543,1026.869339,1205.734017,1417.503827,1669.526829,0.059359515,0.066554137,0.081106542,0.515639173,0.588958664,0.481625938
17007,0,0.0,7,1976.0,2004.0,33724237.05,0.789358228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,426.2218934,450.07905,474.175522,502.7314281,530.212303,0.004790597,0.007980919,0.019901172,0.245299515,0.334613212,0.525061161
17009,5,5071.52,5,1923.0,1993.0,122720195.8,0.358417591,0.833333333,0.0,0.0,0.0,0.0,0.0,0.166666667,297.7224023,316.5913941,335.8692572,358.7403902,382.0985339,0.004887575,0.004887575,0.005001143,0.542285346,0.570191196,0.585978519
17011,7,12001.0,11,1942.0,2003.0,911266500.0,1.632550877,0.583333333,0.333333333,0.0,0.0,0.0,0.0,0.0,448.1105154,477.3929639,509.472717,542.0845836,577.8501117,0.00852953,0.014316974,0.023132928,0.135002454,0.323599841,0.358596187
17012,4,332.285,10,1922.0,2011.0,58591416.28,0.201011904,0.545454545,0.0,0.0,0.0,0.0,0.0,0.0,365.3979357,384.4559185,406.355764,428.6518419,454.5468094,0.01187945,0.012229694,0.016877637,0.347693335,0.346362408,0.340589564
17015,6,2317.0,12,1958.0,2009.0,216136110.0,2.076278249,0.538461538,0.461538462,0.0,0.0,0.0,0.0,0.0,490.2623037,522.8583063,557.5193041,606.6828351,651.8291807,0.007740153,0.013205908,0.017747849,0.2905094,0.229129781,0.413561722
17019,4,0.0,6,1958.0,2004.0,18506430.0,0.031660333,0.166666667,0.833333333,0.0,0.0,0.0,0.0,0.0,451.0349791,478.1910774,506.3751752,539.7448285,569.5236972,0.008565373,0.011978367,0.017152671,0.25983337,0.163136739,0.348278886
17022,7,2343.0,12,1940.0,2007.0,333259000.0,1.030649478,0.705882353,0.058823529,0.0,0.058823529,0.0,0.0,0.117647059,588.130591,657.1406525,752.6913089,864.8163196,997.9531362,0.028910909,0.032083734,0.038578431,0.527578049,0.559911908,0.509551881
17024,7,0.0,12,1940.0,2007.0,333259000.0,0.942509497,0.705882353,0.058823529,0.0,0.058823529,0.0,0.0,0.117647059,574.8157178,638.4783128,726.1523184,829.2719764,951.1120338,0.026404193,0.029153424,0.034850804,0.547617952,0.575635017,0.53060152
